iFit Info: Energy Loss: 1 - He subtraction: 1 with correlation = 0
0.32;1.960082049;13.93685337;396.3548008;2.5;0.02397041682;0.2;0.4656501128;17.01666463;200.6907988;0;0.1375704862;0;4.274383094;0.01177871029;0.02078534259;0.02431719576;0.8746427827;0.7870075584;0.7549676631
0.53;2.380150628;7.816588061;391.4639979;2.5;-0.08929380329;0.2;0.4576292535;3.132688801;256.681414;0;0.09131317354;0;2.248451887;0.01300553794;0.02204513984;0.02537546307;0.8803825629;0.7404892854;0.6917059063
0.75;1.132800049;4.6874936;184.1207684;2.5;-0.1003388608;0.2;1.081624218;1.673387959;225.2663599;0;0.1669326603;0;0.3668971156;0.005415902882;0.00872308336;0.009842762316;0.8796403501;0.6819014462;0.6179064476
0.94;1.05456287;2.908314273;188.3587764;2.5;-0.07837689299;0.2;2.063252237;1.406588111;237.6281292;0;0.1214689561;0;0.242207658;0.00419621728;0.006365755111;0.007032562595;0.7964074781;0.5594082266;0.4914361267
