4P;qhat;lp;cross section;eloss;qhat;lp;cross section;eloss;;;delta pT2;delta pT2;delta pT2;Rm;Rm;Rm;;;;;;;;;;;;;;
zbin;val1;val2;val3;val5;err1;err2;err3;err5;chi2;chi2/DOF;Ne;Kr;Xe;Ne;Kr;Xe;;;;;;;;;;;;;;
0.94;6.15E-07;1.898814839;24.98647915;0;6.653189239;2.645185622;25.86490465;0;1.259631112;0.419877037;1.96E-09;2.81E-09;3.05E-09;0.74729542;0.567281678;0.50731927;;;;;;;;;;;;;;
iFit Info: Energy Loss: 0 - He subtraction: 1 with correlation = 0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.32;1.938687537;14.89191345;155.9282258;0;0.386524721;15.58210515;288.8089248;0;4.317410569;1.439136856;0.011744331;0.02080099;0.024371163;0.867855018;0.787721904;0.757550264;;;;;;;;;;;;;;
0.53;2.448948249;7.080143499;38.41366912;0;0.706124829;5.559773446;52.57768348;0;2.592707035;0.864235678;0.013095212;0.022005797;0.025242259;0.861408732;0.742869426;0.697095383;;;;;;;;;;;;;;
0.75;1.393052958;3.029804261;19.51217301;0;1.718347814;4.6716252;26.70406836;0;0.980452026;0.326817342;0.005645802;0.008611497;0.009530635;0.835498934;0.687137492;0.630989159;;;;;;;;;;;;;;
0.94;1.32610177;1.992745574;25.9046662;0;2.694773181;2.849262832;28.13699807;0;0.893520943;0.297840314;0.004341381;0.006264;0.006812444;0.747471527;0.567491726;0.507531844;;;;;;;;;;;;;;
iFit Info: Energy Loss: 0 - He subtraction: 1 with correlation = -0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.32;1.926978397;15.47969786;184.0591685;0;0.433949533;19.54493751;274.0898039;0;4.751959608;1.583986536;0.011725801;0.020811008;0.024403307;0.866363156;0.788462158;0.759033532;;;;;;;;;;;;;;
0.53;2.419270628;7.384555541;41.41878203;0;0.605368032;5.061058273;52.41050185;0;2.993639295;0.997879765;0.013058971;0.022027409;0.02530509;0.860222171;0.743097961;0.698067404;;;;;;;;;;;;;;
0.75;1.353904991;3.116272824;20.00988193;0;1.426427075;3.94521402;23.26176394;0;1.13122676;0.377075587;0.005555176;0.008504848;0.00942429;0.835455082;0.687231741;0.631124136;;;;;;;;;;;;;;
0.94;1.295141011;2.007340524;26.04763884;0;2.456219219;2.846501778;28.1959846;0;0.965924486;0.321974829;0.004257928;0.006149375;0.006689698;0.747510546;0.567547948;0.507591364;;;;;;;;;;;;;;
iFit Info: Energy Loss: 0 - He subtraction: 1 with correlation = -1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.32;1.917446575;16.14852056;228.1753973;0;0.250634508;10.61208113;257.8719775;0;5.287720277;1.762573426;0.011722911;0.020851227;0.024472489;0.864177551;0.788776238;0.760151017;;;;;;;;;;;;;;
0.53;2.385027347;7.764888143;45.61409282;0;0.614172841;6.005538867;67.79902084;0;3.558673377;1.186224459;0.013014026;0.022047125;0.025372;0.858595808;0.743296801;0.69920515;;;;;;;;;;;;;;
0.75;1.290374082;3.260488256;20.90185034;0;1.278535804;4.73475397;28.89728351;0;1.468088475;0.489362825;0.005397705;0.008313013;0.009230199;0.835134334;0.687107764;0.6310822;;;;;;;;;;;;;;
0.94;1.246098182;2.037622748;26.38412107;0;2.168140149;3.166020322;32.59142606;0;1.113279483;0.371093161;0.004132041;0.005979134;0.006508338;0.74735963;0.567387295;0.507440294;;;;;;;;;;;;;;
3P*;qhat;lp;cross section;eloss;qhat;lp;cross section;eloss;;;delta pT2;delta pT2;delta pT2;Rm;Rm;Rm;;Eloss weighted;Eloss weighted;Eloss weighted;;;;;qhat;;;;;
zbin;val1;val2;val3;val5;err1;err2;err3;err5;chi2;chi2/DOF;Ne;Kr;Xe;Ne;Kr;Xe;;20.1797;83.798;131.293;;;;;Neon;Krypton;Xenon;;;
iFit Info: Energy Loss: 1 - He subtraction: 1 with correlation = 0 - Cross Section = 40 mbarn fixed;;;;;;;;;;;;;;;;;;7.412131865;19.14942637;25.83217939;17.46457921;;;;;;;;;
0.32;2.013385697;12.12615213;40;-0.018364875;0.376595945;9.881838808;0;0.05202612;4.542413535;1.514137845;0.011876191;0.020784243;0.024236205;0.869339291;0.789375685;0.757041253;;-0.007794226;-0.020136575;-0.027163823;0.022080375;0.057045196;0.076952788;;0.000979387;0.001714001;0.001998672;0.000798121;0.001396773;0.001628757
0.53;2.567153257;6.136720473;40;-0.017736651;0.562137198;2.727141719;0;0.048785183;2.457295236;0.819098412;0.013260276;0.021983482;0.025081285;0.878035761;0.742755112;0.691708405;;-0.007527602;-0.019447746;-0.026234606;0.020704891;0.0534916;0.072159059;;0.002160808;0.003582285;0.004087083;0.000960257;0.001591958;0.001816288
0.75;1.309393114;3.404236507;40;-0.045972771;1.304146158;1.715237301;0;0.055557061;0.396400896;0.132133632;0.005575846;0.008635673;0.009606904;0.878787475;0.683505695;0.61692544;;-0.019511277;-0.050407867;-0.067999169;0.02357894;0.060916775;0.082175467;;0.001637914;0.002536743;0.002822044;0.000825269;0.001278147;0.001421897
0.94;1.471376678;1.694836305;40;-0.036238201;2.792658242;1.34170283;0;0.051039642;0.26489742;0.08829914;0.004367076;0.006173626;0.006673431;0.795785988;0.560393456;0.490510702;;-0.015379834;-0.039734182;-0.053600588;0.021661705;0.055963551;0.07549367;;0.002576695;0.003642609;0.003937508;0.002039819;0.002883641;0.003117095
iFit Info: Energy Loss: 1 - He subtraction: 1 with correlation = 0 - Cross Section = 35 mbarn fixed;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.32;2.022127964;11.86395213;35;-0.021192103;0.3840811;9.685137284;0;0.049617196;4.599592567;1.533197522;0.011890331;0.0207805;0.024218464;0.867999448;0.789748398;0.75763302;;-0.109119159;-0.281912053;-0.380293518;;;;;;;;;;
0.53;2.610370943;5.858092101;35;-0.01427172;0.586951431;2.651779362;0;0.047310166;2.505748988;0.835249663;0.013320491;0.021980557;0.025031778;0.877440808;0.743134488;0.691851148;;-0.105386427;-0.272268445;-0.36728449;;;;;;;;;;
0.75;1.358405725;3.152632032;35;-0.043307865;1.366517442;1.677509658;0;0.054862453;0.403165596;0.134388532;0.00560163;0.008589092;0.009522522;0.879006109;0.683743364;0.616784119;;-0.273157876;-0.705710143;-0.951988361;;;;;0.000979387;;;;;
