2	0.8335479404
2.166666667	0.8111331497
2.333333333	0.7930366062
2.5	0.7714807541
2.666666667	0.7531140202
2.833333333	0.7310099397
3	0.706804316
3.166666667	0.6898184328
3.333333333	0.6676241401
3.5	0.6516619657
3.666666667	0.6324357123
3.833333333	0.616021448
4	0.599651728
4.166666667	0.5849288893
4.333333333	0.5699531595
4.5	0.5550341161
4.666666667	0.5416678222
4.833333333	0.5284754111
5	0.5145588634
5.166666667	0.5030160133
5.333333333	0.4908800765
5.5	0.4792237522
5.666666667	0.4687237695
5.833333333	0.4579561167
6	0.4475810506
6.166666667	0.437988616
6.333333333	0.427953279
6.5	0.978570253
