2	0.9789451225
2.166666667	0.9546279948
2.333333333	0.9349331275
2.5	0.9113982181
2.666666667	0.8912800816
2.833333333	0.8669844102
3	0.840268999
3.166666667	0.8214555879
3.333333333	0.7967896276
3.5	0.7789966722
3.666666667	0.7575004837
3.833333333	0.7390898958
4	0.720665147
4.166666667	0.7040326854
4.333333333	0.6870518264
4.5	0.6700716376
4.666666667	0.6548108086
4.833333333	0.6397066181
5	0.6237286168
5.166666667	0.6104410144
5.333333333	0.5964343538
5.5	0.5829442754
5.666666667	0.5707613961
5.833333333	0.5582371794
6	0.546140159
6.166666667	0.5349298851
6.333333333	0.5231776431
6.5	1.134228874
