2	0.007723588508
2.166666667	0.00872984927
2.333333333	0.009548511994
2.5	0.01053277958
2.666666667	0.0113805774
2.833333333	0.01241397311
3	0.01356468316
3.166666667	0.01438561331
3.333333333	0.01547695815
3.5	0.01627620649
3.666666667	0.01725650147
3.833333333	0.01811010926
4	0.0189783999
4.166666667	0.01977529909
4.333333333	0.02060275502
4.5	0.02144537432
4.666666667	0.02221687326
4.833333333	0.02299470782
5	0.02383403075
5.166666667	0.02454575153
5.333333333	0.02531020066
5.5	0.02606095104
5.666666667	0.0267519827
5.833333333	0.02747589807
6	0.02818881501
6.166666667	0.0288620488
6.333333333	0.0295814947
6.5	0
