2	0.008546142149
2.166666667	0.009628905354
2.333333333	0.01050466234
2.5	0.01155147432
2.666666667	0.01244780848
2.833333333	0.01353362045
3	0.01473405913
3.166666667	0.01558487437
3.333333333	0.01670867661
3.5	0.017526413
3.666666667	0.01852319225
3.833333333	0.01938547726
4	0.02025710069
4.166666667	0.02105212498
4.333333333	0.02187258951
4.5	0.0227027596
4.666666667	0.02345809791
4.833333333	0.02421497816
5	0.02502641909
5.166666667	0.02571017763
5.333333333	0.02644012741
5.5	0.02715245164
5.666666667	0.02780409751
5.833333333	0.02848259344
6	0.02914663245
6.166666667	0.02976991624
6.333333333	0.03043189624
6.5	0.001382643842
