2	0.901690784
2.166666667	0.8862673487
2.333333333	0.8734664362
2.5	0.8578147287
2.666666667	0.8441328766
2.833333333	0.8272451642
3	0.8082208551
3.166666667	0.7945382667
3.333333333	0.7762448054
3.5	0.7627964912
3.666666667	0.7462720274
3.833333333	0.7318798227
4	0.7172612972
4.166666667	0.703883392
4.333333333	0.6900490157
4.5	0.6760370288
4.666666667	0.6632874937
4.833333333	0.650521574
5	0.6368572169
5.166666667	0.6253686081
5.333333333	0.6131372654
5.5	0.601241534
5.666666667	0.5904007071
5.833333333	0.5791602292
6	0.5682108468
6.166666667	0.5579838511
6.333333333	0.5471788793
6.5	0.9891612403
