2	0.9366093696
2.166666667	0.9010972286
2.333333333	0.8729593603
2.5	0.8400651031
2.666666667	0.8125704573
2.833333333	0.7801291024
3	0.7454062379
3.166666667	0.7215365996
3.333333333	0.6909588384
3.5	0.6693933549
3.666666667	0.6438808671
3.833333333	0.6224908296
4	0.6015015594
4.166666667	0.5829038727
4.333333333	0.564247961
4.5	0.5459182845
4.666666667	0.5297095638
4.833333333	0.5139068748
5	0.4974431658
5.166666667	0.4839458504
5.333333333	0.4699082696
5.5	0.4565721354
5.666666667	0.4446789741
5.833333333	0.4326006783
6	0.4210728388
6.166666667	0.4105102127
6.333333333	0.3995571072
6.5	1.185519659
