2	0.9971707262
2.166666667	0.9667572178
2.333333333	0.9431413887
2.5	0.9159198871
2.666666667	0.8933643842
2.833333333	0.8668537836
3	0.8384793856
3.166666667	0.8189056626
3.333333333	0.793667307
3.5	0.7757013316
3.666666667	0.7542183859
3.833333333	0.7359933952
4	0.7179231536
4.166666667	0.7017395535
4.333333333	0.6853206913
4.5	0.6689695881
4.666666667	0.6543051462
4.833333333	0.6397921419
5	0.6244393353
5.166666667	0.6116845734
5.333333333	0.5982437194
5.5	0.5853039086
5.666666667	0.5736242937
5.833333333	0.5616240819
6	0.5500368605
6.166666667	0.5393042372
6.333333333	0.5280584025
6.5	1.268326224
