2	0.9583262165
2.166666667	0.9382583391
2.333333333	0.9226632984
2.5	0.9046426878
2.666666667	0.8896073086
2.833333333	0.8717375925
3	0.8523895032
3.166666667	0.8388747876
3.333333333	0.8212633472
3.5	0.8086349043
3.666666667	0.7933982519
3.833333333	0.7803065053
4	0.7671584113
4.166666667	0.755256807
4.333333333	0.7430483549
4.5	0.7307699011
4.666666667	0.719667705
4.833333333	0.7086063979
5	0.6967844521
5.166666667	0.6868359181
5.333333333	0.6762137521
5.5	0.6658496582
5.666666667	0.6563697682
5.833333333	0.6464726338
6	0.6367678943
6.166666667	0.6276356749
6.333333333	0.6179497275
6.5	1.14779644
