2	0.8390541557
2.166666667	0.8165962922
2.333333333	0.7983767089
2.5	0.7765825728
2.666666667	0.757940458
2.833333333	0.7354272093
3	0.7106894896
3.166666667	0.6932898138
3.333333333	0.6705210546
3.5	0.6541333726
3.666666667	0.6343912388
3.833333333	0.6175397921
4	0.6007366248
4.166666667	0.5856257781
4.333333333	0.5702567661
4.5	0.5549483944
4.666666667	0.5412378265
4.833333333	0.5277101955
5	0.5134453358
5.166666667	0.5016169904
5.333333333	0.4891839293
5.5	0.4772447926
5.666666667	0.4664918255
5.833333333	0.4554670661
6	0.4448460422
6.166666667	0.4350283699
6.333333333	0.4247610168
6.5	0.9799972387
