2	0.003021624622
2.166666667	0.00334606895
2.333333333	0.003600171784
2.5	0.003894343344
2.666666667	0.00413808077
2.833333333	0.004423487955
3	0.004726753993
3.166666667	0.004934117115
3.333333333	0.005198652765
3.5	0.005384628035
3.666666667	0.005604140279
3.833333333	0.005787857988
4	0.005967909557
4.166666667	0.006127327882
4.333333333	0.006287179348
4.5	0.006444251877
4.666666667	0.006583211716
4.833333333	0.006718773163
5	0.006860139711
5.166666667	0.006976151785
5.333333333	0.00709694007
5.5	0.007211830304
5.666666667	0.007314428762
5.833333333	0.007418772389
6	0.007518485532
6.166666667	0.007609972115
6.333333333	0.007704963359
6.5	0.0005646852956
