2	0.9367936101
2.166666667	0.926765956
2.333333333	0.918401845
2.5	0.9081210525
2.666666667	0.8990841768
2.833333333	0.8878613742
3	0.8751194632
3.166666667	0.8658870132
3.333333333	0.8534421036
3.5	0.8442156148
3.666666667	0.8327856433
3.833333333	0.8227416746
4	0.8124471236
4.166666667	0.8029383018
4.333333333	0.7930107194
4.5	0.7828510295
4.666666667	0.7735073546
4.833333333	0.7640519809
5	0.7538131974
5.166666667	0.7451056422
5.333333333	0.7357303602
5.5	0.7265042291
5.666666667	0.7179992409
5.833333333	0.7090795849
6	0.7002871061
6.166666667	0.6919781332
6.333333333	0.683095837
6.5	0.9931538514
