2	0.9364748672
2.166666667	0.9009026797
2.333333333	0.8727279343
2.5	0.8398010347
2.666666667	0.8122877825
2.833333333	0.7798326584
3	0.7450983879
3.166666667	0.7212219354
3.333333333	0.6906364209
3.5	0.6690664517
3.666666667	0.643554418
3.833333333	0.6221723801
4	0.6012013709
4.166666667	0.5826316213
4.333333333	0.5640169272
4.5	0.5457394821
4.666666667	0.5295866899
4.833333333	0.5138464886
5	0.4974552769
5.166666667	0.4840225726
5.333333333	0.4700557337
5.5	0.456788665
5.666666667	0.4449581245
5.833333333	0.4329431308
6	0.4214760986
6.166666667	0.4109686406
6.333333333	0.4000724388
6.5	1.184517984
