2	0.003645651555
2.166666667	0.004083583973
2.333333333	0.004434009216
2.5	0.004848422083
2.666666667	0.005199364947
2.833333333	0.005619626571
3	0.006077962428
3.166666667	0.006398797608
3.333333333	0.006817428236
3.5	0.007118314598
3.666666667	0.00748078048
3.833333333	0.007790491652
4	0.008099904702
4.166666667	0.008378902663
4.333333333	0.008663617827
4.5	0.008948395106
4.666666667	0.009204630944
4.833333333	0.009458636073
5	0.009727902595
5.166666667	0.009952362665
5.333333333	0.01018951803
5.5	0.01041849173
5.666666667	0.01062584495
5.833333333	0.01083959928
6	0.01104667106
6.166666667	0.01123914154
6.333333333	0.01144159363
6.5	0.0006182704629
