2	0.9143580331
2.166666667	0.901695358
2.333333333	0.8912721596
2.5	0.8786144716
2.666666667	0.8676178696
2.833333333	0.8541121124
3	0.8389615622
3.166666667	0.8280973862
3.333333333	0.8135983793
3.5	0.8029499599
3.666666667	0.7898693633
3.833333333	0.7784717488
4	0.7668758804
4.166666667	0.7562388553
4.333333333	0.745203365
4.5	0.7339797026
4.666666667	0.7237201751
4.833333333	0.7133956385
5	0.7022814312
5.166666667	0.6928813078
5.333333333	0.6828111438
5.5	0.6729520712
5.666666667	0.6639057631
5.833333333	0.6544581549
6	0.6451828976
6.166666667	0.6364524983
6.333333333	0.6271573145
6.5	0.9899758186
