2	0.8967059178
2.166666667	0.8811231082
2.333333333	0.8682756097
2.5	0.8526604186
2.666666667	0.839083895
2.833333333	0.8224107321
3	0.8037249594
3.166666667	0.790342558
3.333333333	0.7725127656
3.5	0.7594449769
3.666666667	0.7434294022
3.833333333	0.7295122271
4	0.7154022988
4.166666667	0.7025094006
4.333333333	0.6891926854
4.5	0.675715908
4.666666667	0.6634591853
4.833333333	0.6511897723
5	0.6380560686
5.166666667	0.6270099998
5.333333333	0.6152443085
5.5	0.6037936261
5.666666667	0.5933495774
5.833333333	0.5825120276
6	0.5719472316
6.166666667	0.562072973
6.333333333	0.5516350494
6.5	0.9881858091
