2	0.9076380215
2.166666667	0.8978087657
2.333333333	0.889959701
2.5	0.8806645532
2.666666667	0.8727571995
2.833333333	0.8632229374
3	0.8527201313
3.166666667	0.8452783569
3.333333333	0.8354170541
3.5	0.828203189
3.666666667	0.8193484236
3.833333333	0.8116449197
4	0.8038263824
4.166666667	0.7966769463
4.333333333	0.7892799227
4.5	0.7817790416
4.666666667	0.7749475447
4.833333333	0.7680941261
5	0.7607271596
5.166666667	0.7544971914
5.333333333	0.7478092268
5.5	0.7412364517
5.666666667	0.7351803353
5.833333333	0.7288233653
6	0.7225443663
6.166666667	0.7166001175
6.333333333	0.7102366789
6.5	0.9833947129
